CONSTRAINT_CATALOG,CONSTRAINT_SCHEMA,CONSTRAINT_NAME,TABLE_SCHEMA,TABLE_NAME,CONSTRAINT_TYPE
def,magento,MST_BLOG_POST_ENTITY_DATETIME_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_post_entity_datetime,UNIQUE
def,magento,MST_BLOG_POST_ENTITY_DATETIME_STORE_ID_STORE_STORE_ID,magento,mst_blog_post_entity_datetime,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_DTIME_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_post_entity_datetime,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_DTIME_ENTT_ID_MST_BLOG_POST_ENTT_ENTT_ID,magento,mst_blog_post_entity_datetime,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_post_entity_decimal,"PRIMARY KEY"
def,magento,MST_BLOG_POST_ENTITY_DECIMAL_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_post_entity_decimal,UNIQUE
def,magento,MST_BLOG_POST_ENTITY_DECIMAL_STORE_ID_STORE_STORE_ID,magento,mst_blog_post_entity_decimal,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_DEC_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_post_entity_decimal,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_DEC_ENTT_ID_MST_BLOG_POST_ENTT_ENTT_ID,magento,mst_blog_post_entity_decimal,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_post_entity_gallery,"PRIMARY KEY"
def,magento,MST_BLOG_POST_ENTITY_GALLERY_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_post_entity_gallery,UNIQUE
def,magento,MST_BLOG_POST_ENTITY_GALLERY_STORE_ID_STORE_STORE_ID,magento,mst_blog_post_entity_gallery,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_GLR_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_post_entity_gallery,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_GLR_ENTT_ID_MST_BLOG_POST_ENTT_ENTT_ID,magento,mst_blog_post_entity_gallery,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_post_entity_int,"PRIMARY KEY"
def,magento,MST_BLOG_POST_ENTITY_INT_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_post_entity_int,UNIQUE
def,magento,MST_BLOG_POST_ENTITY_INT_ATTRIBUTE_ID_EAV_ATTRIBUTE_ATTRIBUTE_ID,magento,mst_blog_post_entity_int,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTITY_INT_STORE_ID_STORE_STORE_ID,magento,mst_blog_post_entity_int,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_INT_ENTT_ID_MST_BLOG_POST_ENTT_ENTT_ID,magento,mst_blog_post_entity_int,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_post_entity_text,"PRIMARY KEY"
def,magento,MST_BLOG_POST_ENTITY_TEXT_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_post_entity_text,UNIQUE
def,magento,MST_BLOG_POST_ENTITY_TEXT_STORE_ID_STORE_STORE_ID,magento,mst_blog_post_entity_text,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_TEXT_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_post_entity_text,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_TEXT_ENTT_ID_MST_BLOG_POST_ENTT_ENTT_ID,magento,mst_blog_post_entity_text,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_post_entity_varchar,"PRIMARY KEY"
def,magento,CATALOG_PRODUCT_ENTITY_VARCHAR_ENTITY_ID_ATTRIBUTE_ID_STORE_ID,magento,mst_blog_post_entity_varchar,UNIQUE
def,magento,MST_BLOG_POST_ENTITY_VARCHAR_STORE_ID_STORE_STORE_ID,magento,mst_blog_post_entity_varchar,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_VCHR_ATTR_ID_EAV_ATTR_ATTR_ID,magento,mst_blog_post_entity_varchar,"FOREIGN KEY"
def,magento,MST_BLOG_POST_ENTT_VCHR_ENTT_ID_MST_BLOG_POST_ENTT_ENTT_ID,magento,mst_blog_post_entity_varchar,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_post_product,"PRIMARY KEY"
def,magento,MST_BLOG_POST_PRD_PRD_ID_CAT_PRD_ENTT_ENTT_ID,magento,mst_blog_post_product,"FOREIGN KEY"
def,magento,MST_BLOG_POST_PRODUCT_POST_ID_MST_BLOG_POST_ENTITY_ENTITY_ID,magento,mst_blog_post_product,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_store_post,"PRIMARY KEY"
def,magento,MST_BLOG_STORE_POST_POST_ID_MST_BLOG_POST_ENTITY_ENTITY_ID,magento,mst_blog_store_post,"FOREIGN KEY"
def,magento,MST_BLOG_STORE_POST_STORE_ID_STORE_STORE_ID,magento,mst_blog_store_post,"FOREIGN KEY"
def,magento,PRIMARY,magento,mst_blog_tag,"PRIMARY KEY"
def,magento,PRIMARY,magento,mst_blog_tag_post,"PRIMARY KEY"
def,magento,MST_BLOG_TAG_POST_POST_ID_MST_BLOG_POST_ENTITY_ENTITY_ID,magento,mst_blog_tag_post,"FOREIGN KEY"
def,magento,PRIMARY,magento,mview_state,"PRIMARY KEY"
def,magento,PRIMARY,magento,negotiable_quote,"PRIMARY KEY"
def,magento,NEGOTIABLE_QUOTE_QUOTE_ID_QUOTE_ENTITY_ID,magento,negotiable_quote,"FOREIGN KEY"
def,magento,PRIMARY,magento,negotiable_quote_comment,"PRIMARY KEY"
def,magento,NEGOTIABLE_QUOTE_COMMENT_PARENT_ID_NEGOTIABLE_QUOTE_QUOTE_ID,magento,negotiable_quote_comment,"FOREIGN KEY"
def,magento,PRIMARY,magento,negotiable_quote_comment_attachment,"PRIMARY KEY"
def,magento,FK_4E1BA3B744DA152FAF16DCBFF68651A2,magento,negotiable_quote_comment_attachment,"FOREIGN KEY"
def,magento,PRIMARY,magento,negotiable_quote_company_config,"PRIMARY KEY"
def,magento,NEGOTIABLE_QUOTE_COMPANY_CONFIG_COMPANY_ENTT_ID_COMPANY_ENTT_ID,magento,negotiable_quote_company_config,"FOREIGN KEY"
def,magento,PRIMARY,magento,negotiable_quote_grid,"PRIMARY KEY"
def,magento,PRIMARY,magento,negotiable_quote_history,"PRIMARY KEY"
def,magento,NEGOTIABLE_QUOTE_HISTORY_QUOTE_ID_NEGOTIABLE_QUOTE_QUOTE_ID,magento,negotiable_quote_history,"FOREIGN KEY"
def,magento,PRIMARY,magento,negotiable_quote_item,"PRIMARY KEY"
def,magento,NEGOTIABLE_QUOTE_ITEM_QUOTE_ITEM_ID_QUOTE_ITEM_ITEM_ID,magento,negotiable_quote_item,"FOREIGN KEY"
def,magento,PRIMARY,magento,negotiable_quote_purged_content,"PRIMARY KEY"
def,magento,FK_763F5D85518F6FB7BC0D5DEB812C314E,magento,negotiable_quote_purged_content,"FOREIGN KEY"
def,magento,PRIMARY,magento,newsletter_problem,"PRIMARY KEY"
def,magento,NEWSLETTER_PROBLEM_QUEUE_ID_NEWSLETTER_QUEUE_QUEUE_ID,magento,newsletter_problem,"FOREIGN KEY"
def,magento,NLTTR_PROBLEM_SUBSCRIBER_ID_NLTTR_SUBSCRIBER_SUBSCRIBER_ID,magento,newsletter_problem,"FOREIGN KEY"
def,magento,PRIMARY,magento,newsletter_queue,"PRIMARY KEY"
def,magento,NEWSLETTER_QUEUE_TEMPLATE_ID_NEWSLETTER_TEMPLATE_TEMPLATE_ID,magento,newsletter_queue,"FOREIGN KEY"
def,magento,PRIMARY,magento,newsletter_queue_link,"PRIMARY KEY"
def,magento,NEWSLETTER_QUEUE_LINK_QUEUE_ID_NEWSLETTER_QUEUE_QUEUE_ID,magento,newsletter_queue_link,"FOREIGN KEY"
def,magento,NLTTR_QUEUE_LNK_SUBSCRIBER_ID_NLTTR_SUBSCRIBER_SUBSCRIBER_ID,magento,newsletter_queue_link,"FOREIGN KEY"
def,magento,PRIMARY,magento,newsletter_queue_store_link,"PRIMARY KEY"
def,magento,NEWSLETTER_QUEUE_STORE_LINK_QUEUE_ID_NEWSLETTER_QUEUE_QUEUE_ID,magento,newsletter_queue_store_link,"FOREIGN KEY"
def,magento,NEWSLETTER_QUEUE_STORE_LINK_STORE_ID_STORE_STORE_ID,magento,newsletter_queue_store_link,"FOREIGN KEY"
def,magento,PRIMARY,magento,newsletter_subscriber,"PRIMARY KEY"
def,magento,NEWSLETTER_SUBSCRIBER_STORE_ID_STORE_STORE_ID,magento,newsletter_subscriber,"FOREIGN KEY"
def,magento,PRIMARY,magento,newsletter_template,"PRIMARY KEY"
def,magento,PRIMARY,magento,oauth_consumer,"PRIMARY KEY"
def,magento,OAUTH_CONSUMER_KEY,magento,oauth_consumer,UNIQUE
def,magento,OAUTH_CONSUMER_SECRET,magento,oauth_consumer,UNIQUE
def,magento,OAUTH_NONCE_NONCE_CONSUMER_ID,magento,oauth_nonce,UNIQUE
def,magento,OAUTH_NONCE_CONSUMER_ID_OAUTH_CONSUMER_ENTITY_ID,magento,oauth_nonce,"FOREIGN KEY"
def,magento,PRIMARY,magento,oauth_token,"PRIMARY KEY"
def,magento,OAUTH_TOKEN_TOKEN,magento,oauth_token,UNIQUE
def,magento,OAUTH_TOKEN_ADMIN_ID_ADMIN_USER_USER_ID,magento,oauth_token,"FOREIGN KEY"
def,magento,OAUTH_TOKEN_CONSUMER_ID_OAUTH_CONSUMER_ENTITY_ID,magento,oauth_token,"FOREIGN KEY"
def,magento,OAUTH_TOKEN_CUSTOMER_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,oauth_token,"FOREIGN KEY"
def,magento,PRIMARY,magento,oauth_token_request_log,"PRIMARY KEY"
def,magento,OAUTH_TOKEN_REQUEST_LOG_USER_NAME_USER_TYPE,magento,oauth_token_request_log,UNIQUE
def,magento,PRIMARY,magento,password_reset_request_event,"PRIMARY KEY"
def,magento,PRIMARY,magento,paypal_billing_agreement,"PRIMARY KEY"
def,magento,PAYPAL_BILLING_AGREEMENT_CUSTOMER_ID_CUSTOMER_ENTITY_ENTITY_ID,magento,paypal_billing_agreement,"FOREIGN KEY"
